PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT;POPULATION;TEMP_AVG
0;B90.9;Светлый;04.22;middleage;4;21441;6
0;B90.9;Светлый;04.22;young;8;21441;6
0;B90.9;Славск;04.22;children;9;3964;6
0;B90.9;Славск;04.22;elderly;7;3964;6
0;B90.9;Славск;04.22;middleage;4;3964;6
0;B90.9;Славск;04.22;young;8;3964;6
0;B91;Калининград;04.22;elderly;7;498260;6
0;B91;Калининград;04.22;middleage;5;498260;6
0;B94.2;Гурьевск;04.22;elderly;6;19670;6
0;B94.2;Калининград;04.22;centenarians;5;498260;6
0;B94.2;Калининград;04.22;elderly;7;498260;6
0;B94.2;Калининград;04.22;middleage;5;498260;6
0;B94.2;Калининград;04.22;old;5;498260;6
0;B94.2;Калининград;04.22;young;9;498260;6
0;B94.8;Калининград;04.22;elderly;7;498260;6
0;B94.8;Калининград;04.22;old;5;498260;6
0;B96.8;Калининград;04.22;elderly;8;498260;6
0;B96.8;Черняховск;04.22;young;8;35375;6
0;B97.7;Балтийск;04.22;young;8;33946;6
0;B97.7;Гусев;04.22;elderly;7;28177;6
0;B97.7;Калининград;04.22;elderly;7;498260;6
0;B97.7;Калининград;04.22;middleage;6;498260;6
0;B97.7;Калининград;04.22;old;6;498260;6
0;B97.7;Калининград;04.22;young;13;498260;6
0;B97.7;Правдинск;04.22;young;8;4045;6
0;B99;Черняховск;04.22;elderly;7;35375;6
0;C00.1;Калининград;04.22;elderly;7;498260;6
0;C01;Зеленоградск;04.22;elderly;7;17296;6
0;C01;Калининград;04.22;elderly;7;498260;6
0;C02.0;Калининград;04.22;elderly;7;498260;6
0;C02.1;Гурьевск;04.22;elderly;6;19670;6
0;C02.1;Калининград;04.22;elderly;10;498260;6
0;C02.1;Калининград;04.22;middleage;6;498260;6
0;C02.1;Пионерский;04.22;middleage;4;12573;6
0;C02.1;Светлый;04.22;elderly;7;21441;6
0;C02.8;Калининград;04.22;elderly;7;498260;6
0;C03.0;Калининград;04.22;middleage;5;498260;6
0;C03.1;Гурьевск;04.22;elderly;6;19670;6
0;C03.1;Зеленоградск;04.22;elderly;7;17296;6
0;C03.1;Калининград;04.22;elderly;7;498260;6
0;C03.1;Калининград;04.22;middleage;5;498260;6
0;C04.0;Калининград;04.22;elderly;8;498260;6
0;C04.0;Калининград;04.22;middleage;6;498260;6
0;C04.1;Калининград;04.22;young;9;498260;6
0;C05.0;Калининград;04.22;middleage;5;498260;6
0;C06.8;Калининград;04.22;elderly;7;498260;6
0;C06.9;Калининград;04.22;elderly;7;498260;6
0;C07;Калининград;04.22;elderly;8;498260;6
0;C07;Калининград;04.22;old;6;498260;6
0;C08.0;Калининград;04.22;elderly;7;498260;6
0;C08.0;Полесск;04.22;elderly;7;6921;6
0;C08.8;Калининград;04.22;middleage;5;498260;6
0;C08.9;Краснознаменск;04.22;middleage;4;3049;6
0;C09.0;Калининград;04.22;elderly;7;498260;6
0;C09.0;Калининград;04.22;middleage;5;498260;6
0;C09.0;Калининград;04.22;old;5;498260;6
0;C09.1;Калининград;04.22;elderly;7;498260;6
0;C09.8;Калининград;04.22;middleage;5;498260;6
0;C10.0;Калининград;04.22;middleage;5;498260;6
0;C10.8;Калининград;04.22;elderly;8;498260;6
0;C10.8;Калининград;04.22;middleage;6;498260;6
0;C10.9;Калининград;04.22;old;5;498260;6
0;C11.1;Калининград;04.22;children;10;498260;6
0;C11.2;Багратионовск;04.22;middleage;4;6401;6
0;C11.2;Калининград;04.22;middleage;6;498260;6
0;C11.9;Калининград;04.22;elderly;7;498260;6
0;C13.1;Калининград;04.22;elderly;7;498260;6
0;C13.8;Гвардейск;04.22;middleage;4;13353;6
0;C15.0;Правдинск;04.22;middleage;4;4045;6
0;C15.1;Калининград;04.22;centenarians;5;498260;6
0;C15.3;Правдинск;04.22;middleage;4;4045;6
0;C15.4;Калининград;04.22;elderly;10;498260;6
0;C15.4;Калининград;04.22;middleage;6;498260;6
0;C15.4;Озерск;04.22;middleage;4;2427;6
0;C15.5;Калининград;04.22;elderly;9;498260;6
0;C15.5;Калининград;04.22;old;5;498260;6
0;C15.9;Калининград;04.22;middleage;5;498260;6
0;C16.0;Балтийск;04.22;elderly;7;33946;6
0;C16.0;Калининград;04.22;elderly;14;498260;6
0;C16.0;Калининград;04.22;old;6;498260;6
0;C16.0;Правдинск;04.22;old;3;4045;6
0;C16.0;Советск;04.22;old;3;38514;6
0;C16.1;Калининград;04.22;middleage;5;498260;6
0;C16.1;Калининград;04.22;old;5;498260;6
0;C16.1;Калининград;04.22;young;9;498260;6
0;C16.2;Багратионовск;04.22;old;3;6401;6
0;C16.2;Гурьевск;04.22;elderly;7;19670;6
0;C16.2;Гурьевск;04.22;old;4;19670;6
0;C16.2;Гурьевск;04.22;young;6;19670;6
0;C16.2;Гусев;04.22;middleage;3;28177;6
0;C16.2;Гусев;04.22;young;7;28177;6
0;C16.2;Калининград;04.22;centenarians;4;498260;6
0;C16.2;Калининград;04.22;elderly;25;498260;6
0;C16.2;Калининград;04.22;middleage;10;498260;6
0;C16.2;Калининград;04.22;old;11;498260;6
0;C16.2;Калининград;04.22;young;7;498260;6
0;C16.2;Пионерский;04.22;old;3;12573;6
0;C16.2;Правдинск;04.22;elderly;6;4045;6
0;C16.2;Советск;04.22;elderly;7;38514;6
0;C16.2;Черняховск;04.22;elderly;6;35375;6
0;C16.3;Гвардейск;04.22;old;4;13353;6
0;C16.3;Калининград;04.22;elderly;11;498260;6
0;C16.3;Калининград;04.22;old;6;498260;6
0;C16.3;Черняховск;04.22;old;3;35375;6
0;C16.4;Гусев;04.22;elderly;7;28177;6
0;C16.4;Калининград;04.22;elderly;11;498260;6
0;C16.4;Калининград;04.22;old;5;498260;6
0;C16.4;Правдинск;04.22;elderly;7;4045;6
0;C16.8;Гурьевск;04.22;elderly;7;19670;6
0;C16.8;Гусев;04.22;elderly;7;28177;6
0;C16.8;Калининград;04.22;elderly;20;498260;6
0;C16.8;Калининград;04.22;old;6;498260;6
0;C16.8;Калининград;04.22;young;9;498260;6
0;C16.8;Краснознаменск;04.22;young;8;3049;6
0;C16.9;Зеленоградск;04.22;elderly;7;17296;6
0;C16.9;Калининград;04.22;elderly;13;498260;6
0;C16.9;Калининград;04.22;middleage;6;498260;6
0;C16.9;Калининград;04.22;old;6;498260;6
0;C16.9;Пионерский;04.22;middleage;4;12573;6
0;C16.9;Светлый;04.22;elderly;7;21441;6
0;C16.9;Черняховск;04.22;old;4;35375;6
0;C16;Калининград;04.22;old;5;498260;6
0;C17.1;Калининград;04.22;young;9;498260;6
0;C17.2;Калининград;04.22;elderly;7;498260;6
0;C17.2;Калининград;04.22;middleage;5;498260;6
0;C17.2;Пионерский;04.22;old;4;12573;6
0;C17.8;Калининград;04.22;elderly;7;498260;6
0;C17.9;Калининград;04.22;old;5;498260;6
0;C17.9;Нестеров;04.22;elderly;7;3937;6
0;C18.0;Калининград;04.22;centenarians;5;498260;6
0;C18.0;Калининград;04.22;elderly;15;498260;6
0;C18.0;Калининград;04.22;middleage;5;498260;6
0;C18.0;Калининград;04.22;old;5;498260;6
0;C18.0;Полесск;04.22;elderly;7;6921;6
0;C18.1;Калининград;04.22;elderly;8;498260;6
0;C18.1;Калининград;04.22;middleage;5;498260;6
0;C18.1;Светлый;04.22;elderly;7;21441;6
0;C18.2;Гусев;04.22;elderly;7;28177;6
0;C18.2;Калининград;04.22;centenarians;4;498260;6
0;C18.2;Калининград;04.22;elderly;24;498260;6
0;C18.2;Калининград;04.22;middleage;7;498260;6
0;C18.2;Калининград;04.22;old;8;498260;6
0;C18.2;Озерск;04.22;old;3;2427;6
0;C18.2;Пионерский;04.22;elderly;7;12573;6
0;C18.2;Пионерский;04.22;old;3;12573;6
0;C18.2;Светлый;04.22;elderly;7;21441;6
0;C18.2;Советск;04.22;elderly;7;38514;6
0;C18.3;Балтийск;04.22;elderly;7;33946;6
0;C18.3;Калининград;04.22;elderly;12;498260;6
0;C18.3;Калининград;04.22;middleage;5;498260;6
0;C18.3;Калининград;04.22;old;6;498260;6
0;C18.3;Калининград;04.22;young;9;498260;6
0;C18.4;Гурьевск;04.22;centenarians;3;19670;6
0;C18.4;Гусев;04.22;elderly;7;28177;6
0;C18.4;Калининград;04.22;elderly;10;498260;6
0;C18.4;Калининград;04.22;middleage;6;498260;6
0;C18.4;Калининград;04.22;young;9;498260;6
0;C18.5;Калининград;04.22;elderly;15;498260;6
0;C18.5;Калининград;04.22;middleage;5;498260;6
0;C18.5;Калининград;04.22;old;6;498260;6
0;C18.5;Пионерский;04.22;old;4;12573;6
0;C18.6;Гурьевск;04.22;elderly;6;19670;6
0;C18.6;Калининград;04.22;elderly;11;498260;6
0;C18.6;Калининград;04.22;old;6;498260;6
0;C18.6;Калининград;04.22;young;9;498260;6
0;C18.7;Багратионовск;04.22;young;8;6401;6
0;C18.7;Балтийск;04.22;old;3;33946;6
0;C18.7;Гурьевск;04.22;centenarians;3;19670;6
0;C18.7;Гурьевск;04.22;elderly;7;19670;6
0;C18.7;Гурьевск;04.22;middleage;4;19670;6
0;C18.7;Гурьевск;04.22;old;4;19670;6
0;C18.7;Гусев;04.22;elderly;7;28177;6
0;C18.7;Зеленоградск;04.22;elderly;7;17296;6
0;C18.7;Калининград;04.22;centenarians;4;498260;6
0;C18.7;Калининград;04.22;elderly;22;498260;6
0;C18.7;Калининград;04.22;middleage;12;498260;6
0;C18.7;Калининград;04.22;old;11;498260;6
0;C18.7;Калининград;04.22;young;6;498260;6
0;C18.7;Неман;04.22;elderly;7;10765;6
0;C18.7;Нестеров;04.22;middleage;4;3937;6
0;C18.7;Пионерский;04.22;elderly;7;12573;6
0;C18.7;Пионерский;04.22;old;4;12573;6
0;C18.7;Полесск;04.22;elderly;7;6921;6
0;C18.7;Светлый;04.22;elderly;7;21441;6
0;C18.7;Советск;04.22;middleage;4;38514;6
0;C18.7;Советск;04.22;old;4;38514;6
0;C18.7;Черняховск;04.22;elderly;7;35375;6
0;C18.7;Черняховск;04.22;old;4;35375;6
0;C18.8;Калининград;04.22;middleage;5;498260;6
0;C18.9;Балтийск;04.22;elderly;7;33946;6
0;C18.9;Гурьевск;04.22;elderly;6;19670;6
0;C18.9;Калининград;04.22;elderly;8;498260;6
0;C18.9;Калининград;04.22;young;10;498260;6
0;C19;Зеленоградск;04.22;elderly;7;17296;6
0;C19;Калининград;04.22;elderly;16;498260;6
0;C19;Калининград;04.22;middleage;7;498260;6
0;C19;Калининград;04.22;old;8;498260;6
0;C19;Светлый;04.22;elderly;7;21441;6
0;C19;Светлый;04.22;old;3;21441;6
0;C20;Гвардейск;04.22;elderly;7;13353;6
0;C20;Гурьевск;04.22;elderly;8;19670;6
0;C20;Гусев;04.22;elderly;7;28177;6
0;C20;Зеленоградск;04.22;old;3;17296;6
0;C20;Калининград;04.22;centenarians;3;498260;6
0;C20;Калининград;04.22;elderly;29;498260;6
0;C20;Калининград;04.22;middleage;13;498260;6
0;C20;Калининград;04.22;old;17;498260;6
0;C20;Калининград;04.22;young;7;498260;6
0;C20;Краснознаменск;04.22;old;3;3049;6
0;C20;Мамоново;04.22;old;4;8104;6
0;C20;Пионерский;04.22;elderly;7;12573;6
0;C20;Полесск;04.22;elderly;7;6921;6
0;C20;Полесск;04.22;middleage;4;6921;6
0;C20;Полесск;04.22;old;4;6921;6
0;C20;Светлый;04.22;elderly;7;21441;6
0;C20;Светлый;04.22;middleage;4;21441;6
0;C20;Светлый;04.22;old;4;21441;6
0;C20;Славск;04.22;elderly;6;3964;6
0;C20;Славск;04.22;young;7;3964;6
0;C20;Черняховск;04.22;elderly;6;35375;6
0;C21.1;Багратионовск;04.22;elderly;7;6401;6
0;C21.1;Гвардейск;04.22;middleage;4;13353;6
0;C21.1;Гурьевск;04.22;middleage;4;19670;6
0;C21.1;Гусев;04.22;elderly;7;28177;6
0;C21.1;Зеленоградск;04.22;middleage;4;17296;6
0;C21.1;Калининград;04.22;elderly;9;498260;6
0;C21.1;Калининград;04.22;middleage;7;498260;6
0;C21.1;Калининград;04.22;old;6;498260;6
0;C21.1;Правдинск;04.22;young;8;4045;6
0;C21.1;Черняховск;04.22;elderly;6;35375;6
0;C21.1;Черняховск;04.22;middleage;3;35375;6
0;C21.8;Гусев;04.22;elderly;7;28177;6
0;C21.8;Калининград;04.22;centenarians;5;498260;6
0;C21.8;Калининград;04.22;old;5;498260;6
0;C22.0;Калининград;04.22;elderly;7;498260;6
0;C22.0;Правдинск;04.22;old;3;4045;6
0;C22.1;Калининград;04.22;elderly;7;498260;6
0;C22.4;Калининград;04.22;young;9;498260;6
0;C22.9;Калининград;04.22;elderly;7;498260;6
0;C22.9;Калининград;04.22;middleage;5;498260;6
0;C23;Калининград;04.22;centenarians;5;498260;6
0;C24.0;Калининград;04.22;elderly;7;498260;6
0;C24.0;Калининград;04.22;middleage;5;498260;6
0;C24.0;Калининград;04.22;old;5;498260;6
0;C24.1;Калининград;04.22;elderly;8;498260;6
0;C24.1;Калининград;04.22;middleage;6;498260;6
0;C25.0;Гурьевск;04.22;elderly;8;19670;6
0;C25.0;Гурьевск;04.22;old;3;19670;6
0;C25.0;Гусев;04.22;elderly;7;28177;6
0;C25.0;Калининград;04.22;elderly;17;498260;6
0;C25.0;Калининград;04.22;middleage;9;498260;6
0;C25.0;Калининград;04.22;old;7;498260;6
0;C25.0;Калининград;04.22;young;10;498260;6
0;C25.0;Правдинск;04.22;middleage;3;4045;6
0;C25.0;Черняховск;04.22;elderly;7;35375;6
0;C25.1;Гвардейск;04.22;elderly;7;13353;6
0;C25.1;Калининград;04.22;centenarians;5;498260;6
0;C25.1;Калининград;04.22;elderly;8;498260;6
0;C25.1;Калининград;04.22;middleage;6;498260;6
0;C25.1;Пионерский;04.22;elderly;7;12573;6
0;C25.1;Черняховск;04.22;elderly;6;35375;6
0;C25.2;Калининград;04.22;elderly;7;498260;6
0;C25.2;Советск;04.22;old;3;38514;6
0;C25.4;Калининград;04.22;elderly;0;498260;6
0;C25.8;Калининград;04.22;centenarians;5;498260;6
0;C25.9;Калининград;04.22;centenarians;4;498260;6
0;C25.9;Калининград;04.22;elderly;7;498260;6
0;C25.9;Калининград;04.22;old;5;498260;6
0;C26.9;Калининград;04.22;middleage;5;498260;6
0;C31.0;Калининград;04.22;elderly;7;498260;6
0;C32.0;Калининград;04.22;elderly;12;498260;6
0;C32.0;Калининград;04.22;middleage;6;498260;6
0;C32.0;Калининград;04.22;old;6;498260;6
0;C32.0;Калининград;04.22;young;9;498260;6
0;C32.0;Краснознаменск;04.22;middleage;4;3049;6
0;C32.0;Пионерский;04.22;elderly;7;12573;6
0;C32.8;Калининград;04.22;middleage;6;498260;6
0;C34.0;Гусев;04.22;elderly;7;28177;6
0;C34.0;Калининград;04.22;elderly;12;498260;6
0;C34.0;Калининград;04.22;middleage;7;498260;6
0;C34.0;Калининград;04.22;old;6;498260;6
0;C34.0;Светлый;04.22;middleage;3;21441;6
0;C34.1;Балтийск;04.22;elderly;7;33946;6
0;C34.1;Гурьевск;04.22;elderly;7;19670;6
0;C34.1;Гусев;04.22;middleage;4;28177;6
0;C34.1;Калининград;04.22;centenarians;3;498260;6
0;C34.1;Калининград;04.22;elderly;19;498260;6
0;C34.1;Калининград;04.22;middleage;9;498260;6
0;C34.1;Калининград;04.22;old;7;498260;6
0;C34.1;Неман;04.22;elderly;7;10765;6
0;C34.1;Советск;04.22;centenarians;3;38514;6
0;C34.1;Советск;04.22;elderly;7;38514;6
0;C34.1;Черняховск;04.22;elderly;7;35375;6
0;C34.1;Черняховск;04.22;middleage;4;35375;6
0;C34.2;Калининград;04.22;elderly;11;498260;6
0;C34.2;Полесск;04.22;elderly;7;6921;6
0;C34.2;Черняховск;04.22;elderly;6;35375;6
0;C34.3;Гвардейск;04.22;old;4;13353;6
0;C34.3;Калининград;04.22;elderly;16;498260;6
0;C34.3;Калининград;04.22;middleage;8;498260;6
0;C34.3;Калининград;04.22;old;7;498260;6
0;C34.3;Калининград;04.22;young;8;498260;6
0;C34.3;Мамоново;04.22;young;8;8104;6
0;C34.3;Полесск;04.22;elderly;8;6921;6
0;C34.3;Черняховск;04.22;old;4;35375;6
0;C34.8;Гурьевск;04.22;elderly;7;19670;6
