PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT
0;C17.2;Калининград;04.22;middleage;0
0;C17.2;Пионерский;04.22;old;0
0;C17.8;Калининград;04.22;elderly;0
0;C17.9;Калининград;04.22;old;0
0;C17.9;Нестеров;04.22;elderly;0
0;C18.0;Калининград;04.22;centenarians;2
0;C18.0;Калининград;04.22;elderly;5
0;C18.0;Калининград;04.22;middleage;2
0;C18.0;Калининград;04.22;old;2
0;C18.0;Полесск;04.22;elderly;0
0;C18.1;Калининград;04.22;elderly;0
0;C18.1;Калининград;04.22;middleage;0
0;C18.1;Светлый;04.22;elderly;0
0;C18.2;Гусев;04.22;elderly;0
0;C18.2;Калининград;04.22;centenarians;2
0;C18.2;Калининград;04.22;elderly;11
0;C18.2;Калининград;04.22;middleage;2
0;C18.2;Калининград;04.22;old;3
0;C18.2;Озерск;04.22;old;0
0;C18.2;Пионерский;04.22;elderly;0
0;C18.2;Пионерский;04.22;old;0
0;C18.2;Светлый;04.22;elderly;0
0;C18.2;Советск;04.22;elderly;0
0;C18.3;Балтийск;04.22;elderly;0
0;C18.3;Калининград;04.22;elderly;5
0;C18.3;Калининград;04.22;middleage;2
0;C18.3;Калининград;04.22;old;2
0;C18.3;Калининград;04.22;young;5
0;C18.4;Гурьевск;04.22;centenarians;0
0;C18.4;Гусев;04.22;elderly;0
0;C18.4;Калининград;04.22;elderly;3
0;C18.4;Калининград;04.22;middleage;1
0;C18.4;Калининград;04.22;young;4
0;C18.5;Калининград;04.22;elderly;3
0;C18.5;Калининград;04.22;middleage;1
0;C18.5;Калининград;04.22;old;2
0;C18.5;Пионерский;04.22;old;0
0;C18.6;Гурьевск;04.22;elderly;0
0;C18.6;Калининград;04.22;elderly;1
0;C18.6;Калининград;04.22;old;0
0;C18.6;Калининград;04.22;young;2
0;C18.7;Багратионовск;04.22;young;0
0;C18.7;Балтийск;04.22;old;0
0;C18.7;Гурьевск;04.22;centenarians;1
0;C18.7;Гурьевск;04.22;elderly;2
0;C18.7;Гурьевск;04.22;middleage;0
0;C18.7;Гурьевск;04.22;old;0
0;C18.7;Гусев;04.22;elderly;1
0;C18.7;Зеленоградск;04.22;elderly;1
0;C18.7;Калининград;04.22;centenarians;2
0;C18.7;Калининград;04.22;elderly;29
0;C18.7;Калининград;04.22;middleage;11
0;C18.7;Калининград;04.22;old;8
0;C18.7;Калининград;04.22;young;7
0;C18.7;Неман;04.22;elderly;1
0;C18.7;Нестеров;04.22;middleage;0
0;C18.7;Пионерский;04.22;elderly;1
0;C18.7;Пионерский;04.22;old;0
0;C18.7;Полесск;04.22;elderly;1
0;C18.7;Светлый;04.22;elderly;1
0;C18.7;Советск;04.22;middleage;0
0;C18.7;Советск;04.22;old;0
0;C18.7;Черняховск;04.22;elderly;1
0;C18.7;Черняховск;04.22;old;0
0;C18.8;Калининград;04.22;middleage;0
0;C18.9;Балтийск;04.22;elderly;1
0;C18.9;Гурьевск;04.22;elderly;0
0;C18.9;Калининград;04.22;elderly;0
0;C18.9;Калининград;04.22;young;1
0;C19;Зеленоградск;04.22;elderly;0
0;C19;Калининград;04.22;elderly;11
0;C19;Калининград;04.22;middleage;3
0;C19;Калининград;04.22;old;4
0;C19;Светлый;04.22;elderly;0
0;C19;Светлый;04.22;old;0
0;C20;Гвардейск;04.22;elderly;1
0;C20;Гурьевск;04.22;elderly;3
0;C20;Гусев;04.22;elderly;2
0;C20;Зеленоградск;04.22;old;1
0;C20;Калининград;04.22;centenarians;1
0;C20;Калининград;04.22;elderly;32
0;C20;Калининград;04.22;middleage;10
0;C20;Калининград;04.22;old;12
0;C20;Калининград;04.22;young;5
0;C20;Краснознаменск;04.22;old;1
0;C20;Мамоново;04.22;old;1
0;C20;Пионерский;04.22;elderly;2
0;C20;Полесск;04.22;elderly;1
0;C20;Полесск;04.22;middleage;1
0;C20;Полесск;04.22;old;1
0;C20;Светлый;04.22;elderly;1
0;C20;Светлый;04.22;middleage;1
0;C20;Светлый;04.22;old;1
0;C20;Славск;04.22;elderly;1
0;C20;Славск;04.22;young;0
0;C20;Черняховск;04.22;elderly;2
0;C21.1;Багратионовск;04.22;elderly;1
0;C21.1;Гвардейск;04.22;middleage;1
0;C21.1;Гурьевск;04.22;middleage;0
0;C21.1;Гусев;04.22;elderly;0
0;C21.1;Зеленоградск;04.22;middleage;0
0;C21.1;Калининград;04.22;elderly;3
0;C21.1;Калининград;04.22;middleage;0
0;C21.1;Калининград;04.22;old;0
0;C21.1;Правдинск;04.22;young;0
0;C21.1;Черняховск;04.22;elderly;1
0;C21.1;Черняховск;04.22;middleage;1
0;C21.8;Гусев;04.22;elderly;0
0;C21.8;Калининград;04.22;centenarians;1
0;C21.8;Калининград;04.22;old;0
0;C22.0;Калининград;04.22;elderly;0
0;C22.0;Правдинск;04.22;old;0
0;C22.1;Калининград;04.22;elderly;0
0;C22.4;Калининград;04.22;young;1
0;C22.9;Калининград;04.22;elderly;0
0;C22.9;Калининград;04.22;middleage;0
0;C23;Калининград;04.22;centenarians;1
0;C24.0;Калининград;04.22;elderly;0
0;C24.0;Калининград;04.22;middleage;0
0;C24.0;Калининград;04.22;old;0
0;C24.1;Калининград;04.22;elderly;0
0;C24.1;Калининград;04.22;middleage;0
0;C25.0;Гурьевск;04.22;elderly;0
0;C25.0;Гурьевск;04.22;old;0
0;C25.0;Гусев;04.22;elderly;0
0;C25.0;Калининград;04.22;elderly;10
0;C25.0;Калининград;04.22;middleage;3
0;C25.0;Калининград;04.22;old;2
0;C25.0;Калининград;04.22;young;5
0;C25.0;Правдинск;04.22;middleage;0
0;C25.0;Черняховск;04.22;elderly;0
0;C25.1;Гвардейск;04.22;elderly;1
0;C25.1;Калининград;04.22;centenarians;1
0;C25.1;Калининград;04.22;elderly;0
0;C25.1;Калининград;04.22;middleage;0
0;C25.1;Пионерский;04.22;elderly;1
0;C25.1;Черняховск;04.22;elderly;1
0;C25.2;Калининград;04.22;elderly;0
0;C25.2;Советск;04.22;old;0
0;C25.4;Калининград;04.22;elderly;-3
0;C25.8;Калининград;04.22;centenarians;1
0;C25.9;Калининград;04.22;centenarians;1
0;C25.9;Калининград;04.22;elderly;0
0;C25.9;Калининград;04.22;old;0
0;C26.9;Калининград;04.22;middleage;0
0;C31.0;Калининград;04.22;elderly;0
0;C32.0;Калининград;04.22;elderly;6
0;C32.0;Калининград;04.22;middleage;4
0;C32.0;Калининград;04.22;old;2
0;C32.0;Калининград;04.22;young;5
0;C32.0;Краснознаменск;04.22;middleage;0
0;C32.0;Пионерский;04.22;elderly;0
0;C32.8;Калининград;04.22;middleage;0
0;C34.0;Гусев;04.22;elderly;0
0;C34.0;Калининград;04.22;elderly;2
0;C34.0;Калининград;04.22;middleage;0
0;C34.0;Калининград;04.22;old;0
0;C34.0;Светлый;04.22;middleage;0
0;C34.1;Балтийск;04.22;elderly;1
0;C34.1;Гурьевск;04.22;elderly;2
0;C34.1;Гусев;04.22;middleage;0
0;C34.1;Калининград;04.22;centenarians;0
0;C34.1;Калининград;04.22;elderly;24
0;C34.1;Калининград;04.22;middleage;7
0;C34.1;Калининград;04.22;old;2
0;C34.1;Неман;04.22;elderly;1
0;C34.1;Советск;04.22;centenarians;0
0;C34.1;Советск;04.22;elderly;1
0;C34.1;Черняховск;04.22;elderly;1
0;C34.1;Черняховск;04.22;middleage;0
0;C34.2;Калининград;04.22;elderly;1
0;C34.2;Полесск;04.22;elderly;1
0;C34.2;Черняховск;04.22;elderly;1
0;C34.3;Гвардейск;04.22;old;0
0;C34.3;Калининград;04.22;elderly;11
0;C34.3;Калининград;04.22;middleage;2
0;C34.3;Калининград;04.22;old;1
0;C34.3;Калининград;04.22;young;3
0;C34.3;Мамоново;04.22;young;0
0;C34.3;Полесск;04.22;elderly;1
0;C34.3;Черняховск;04.22;old;0
0;C34.8;Гурьевск;04.22;elderly;0
0;C34.8;Калининград;04.22;elderly;4
0;C34.8;Калининград;04.22;middleage;1
0;C34.8;Пионерский;04.22;elderly;0
0;C34.9;Гусев;04.22;elderly;0
0;C34.9;Калининград;04.22;elderly;4
0;C34.9;Калининград;04.22;old;-2
0;C34.9;Неман;04.22;elderly;0
0;C38.1;Калининград;04.22;middleage;0
0;C38.3;Калининград;04.22;young;1
0;C40.0;Калининград;04.22;middleage;0
0;C40.0;Калининград;04.22;young;2
0;C40.2;Калининград;04.22;centenarians;1
0;C40.2;Калининград;04.22;elderly;0
0;C40.8;Калининград;04.22;middleage;0
0;C40.8;Нестеров;04.22;middleage;0
0;C41.0;Калининград;04.22;elderly;0
0;C41.1;Калининград;04.22;middleage;0
0;C41.2;Неман;04.22;middleage;-1
0;C41.4;Калининград;04.22;elderly;0
0;C43.2;Калининград;04.22;elderly;0
0;C43.2;Калининград;04.22;old;0
0;C43.3;Калининград;04.22;elderly;0
0;C43.3;Калининград;04.22;old;0
0;C43.4;Калининград;04.22;elderly;0
0;C43.4;Калининград;04.22;middleage;0
0;C43.5;Гурьевск;04.22;elderly;1
0;C43.5;Гурьевск;04.22;old;1
0;C43.5;Гусев;04.22;old;0
0;C43.5;Калининград;04.22;elderly;8
0;C43.5;Калининград;04.22;middleage;6
0;C43.5;Калининград;04.22;old;0
0;C43.5;Калининград;04.22;young;4
0;C43.5;Мамоново;04.22;elderly;0
0;C43.5;Светлый;04.22;middleage;0
0;C43.5;Черняховск;04.22;elderly;1
0;C43.6;Гурьевск;04.22;old;0
0;C43.6;Калининград;04.22;elderly;1
0;C43.6;Калининград;04.22;middleage;2
0;C43.6;Калининград;04.22;old;2
0;C43.6;Правдинск;04.22;old;0
0;C43.6;Славск;04.22;middleage;-1
0;C43.7;Гусев;04.22;elderly;0
0;C43.7;Калининград;04.22;centenarians;2
0;C43.7;Калининград;04.22;elderly;5
0;C43.7;Калининград;04.22;middleage;4
0;C43.7;Калининград;04.22;old;4
0;C43.7;Калининград;04.22;young;6
0;C43.7;Пионерский;04.22;elderly;0
0;C43.7;Полесск;04.22;elderly;0
0;C43.9;Калининград;04.22;elderly;1
0;C43.9;Полесск;04.22;elderly;0
0;C44.1;Калининград;04.22;elderly;2
0;C44.1;Калининград;04.22;middleage;0
0;C44.1;Калининград;04.22;old;1
0;C44.1;Калининград;04.22;young;2
0;C44.2;Калининград;04.22;elderly;2
0;C44.2;Калининград;04.22;old;2
0;C44.3;Балтийск;04.22;centenarians;2
0;C44.3;Балтийск;04.22;elderly;2
0;C44.3;Балтийск;04.22;old;2
0;C44.3;Гвардейск;04.22;elderly;2
0;C44.3;Гвардейск;04.22;old;1
0;C44.3;Гурьевск;04.22;elderly;3
0;C44.3;Гусев;04.22;old;1
0;C44.3;Зеленоградск;04.22;elderly;2
0;C44.3;Зеленоградск;04.22;old;1
0;C44.3;Калининград;04.22;centenarians;3
0;C44.3;Калининград;04.22;elderly;38
0;C44.3;Калининград;04.22;middleage;8
0;C44.3;Калининград;04.22;old;22
0;C44.3;Калининград;04.22;young;5
0;C44.3;Нестеров;04.22;elderly;2
0;C44.3;Нестеров;04.22;middleage;1
0;C44.3;Полесск;04.22;elderly;2
0;C44.3;Полесск;04.22;old;1
0;C44.3;Правдинск;04.22;elderly;2
0;C44.3;Светлый;04.22;middleage;1
0;C44.4;Гвардейск;04.22;elderly;0
0;C44.4;Зеленоградск;04.22;elderly;0
0;C44.4;Калининград;04.22;elderly;2
0;C44.4;Калининград;04.22;middleage;1
0;C44.4;Калининград;04.22;old;3
0;C44.4;Калининград;04.22;young;4
0;C44.4;Нестеров;04.22;centenarians;1
0;C44.4;Советск;04.22;young;1
0;C44.5;Балтийск;04.22;elderly;0
0;C44.5;Калининград;04.22;centenarians;1
0;C44.5;Калининград;04.22;elderly;7
0;C44.5;Калининград;04.22;middleage;0
0;C44.5;Калининград;04.22;old;4
0;C44.5;Калининград;04.22;young;4
0;C44.5;Пионерский;04.22;elderly;0
0;C44.5;Советск;04.22;old;0
0;C44.6;Калининград;04.22;elderly;1
0;C44.6;Калининград;04.22;old;2
0;C44.7;Калининград;04.22;centenarians;1
0;C44.7;Калининград;04.22;elderly;0
0;C44.7;Калининград;04.22;old;0
0;C44.7;Советск;04.22;old;0
0;C44.8;Калининград;04.22;centenarians;2
0;C44.8;Калининград;04.22;elderly;1
0;C44.8;Калининград;04.22;middleage;1
0;C44.8;Калининград;04.22;old;1
0;C44.9;Калининград;04.22;centenarians;1
0;C44.9;Калининград;04.22;elderly;0
0;C44.9;Калининград;04.22;old;0
0;C44.9;Калининград;04.22;young;1
0;C45.9;Калининград;04.22;elderly;-5
0;C45.9;Неман;04.22;elderly;-2
0;C46.0;Калининград;04.22;elderly;0
0;C46.7;Правдинск;04.22;elderly;0
0;C47.0;Калининград;04.22;young;-1
0;C47.2;Калининград;04.22;middleage;0
0;C47.6;Калининград;04.22;middleage;0
0;C48.0;Калининград;04.22;elderly;0
0;C48.0;Калининград;04.22;middleage;0
0;C48.1;Калининград;04.22;old;0
0;C48.8;Светлый;04.22;middleage;0
0;C49.1;Гурьевск;04.22;old;0
0;C49.1;Калининград;04.22;elderly;0
0;C49.2;Калининград;04.22;centenarians;1
0;C49.2;Калининград;04.22;elderly;0
0;C49.2;Калининград;04.22;middleage;0
0;C49.2;Калининград;04.22;old;0
0;C49.2;Калининград;04.22;young;2
0;C49.2;Черняховск;04.22;old;0
0;C49.3;Калининград;04.22;elderly;0
0;C49.3;Калининград;04.22;middleage;0
0;C49.3;Калининград;04.22;young;1
0;C49.5;Калининград;04.22;children;0
0;C49.5;Калининград;04.22;elderly;0
0;C49.6;Калининград;04.22;middleage;0
0;C49.6;Славск;04.22;middleage;0
0;C49.8;Калининград;04.22;young;1
0;C49.8;Славск;04.22;middleage;0
0;C49.9;Калининград;04.22;middleage;0
0;C50.0;Багратионовск;04.22;middleage;1
0;C50.0;Гвардейск;04.22;middleage;1
0;C50.0;Гурьевск;04.22;old;0
0;C50.0;Калининград;04.22;elderly;7
0;C50.0;Калининград;04.22;middleage;2
0;C50.0;Пионерский;04.22;elderly;0
0;C50.0;Светлый;04.22;old;0
0;C50.0;Черняховск;04.22;elderly;0
0;C50.1;Багратионовск;04.22;middleage;0
0;C50.1;Гвардейск;04.22;elderly;1
0;C50.1;Гвардейск;04.22;middleage;0
0;C50.1;Гурьевск;04.22;centenarians;1
0;C50.1;Гурьевск;04.22;elderly;1
0;C50.1;Гурьевск;04.22;middleage;0
0;C50.1;Гурьевск;04.22;old;0
0;C50.1;Гурьевск;04.22;young;0
0;C50.1;Гусев;04.22;middleage;0
0;C50.1;Калининград;04.22;centenarians;1
0;C50.1;Калининград;04.22;elderly;18
0;C50.1;Калининград;04.22;middleage;10
0;C50.1;Калининград;04.22;old;7
0;C50.1;Калининград;04.22;young;9
